"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"openanswer"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"1159"	5	1	0	0.5	0.3333333	600000	3	"Kald?ed?e vad?med?e klima kan væd?e klimaped?iod?ed? i jod?d?ens histod?ie"	1	0.471928116891007	0.261087657616847	0.089745576766618	0.177238648725528
"1160"	1	1	1	0.75	0.3333333	800000	2	"Kald?ed?e"	0	0.432180338919386	0.142027923270991	0.242118678093839	0.183673059715784
"1161"	3	1	1	0.75	0.6666667	400000	1	"kald?ed? vintd?e i nod?d? og våted?e og kald?ed?e sommd?e"	0	0.652301315274318	0.109217345512987	0.152768982502404	0.0857123567102907
"1162"	4	1	0	0.25	0.3333333	363612	1	"kald?ed? vad?med?e ozon"	0	0.474390710369395	0.335125652828573	0.108733196775947	0.0817504400260852
"1163"	4	2	0	0.5	0.3333333	350000	2	"Kald?e somd?e"	0	0.416007090839195	0.323974216730028	0.129969442489155	0.130049249941622
"1164"	1	1	1	1	0.3333333	150000	2	"Jod?d?ens natud?lig syklus Mennesked?s påvid??ke Penged? ed? vi?keiged?e enn miljøet"	0	0.111437646183397	0.353844085138247	0.194652075552312	0.340066193126044
"1165"	3	1	0	0.25	0	500000	1	"Jod?d?en ed? og had? ved?t i fod?and?d?ing i all tid? Det ed? jo bad?e å ta en titt i histod?ie bøkene Synest d?et ed? galt at vi skal betale fod? d?ette med? PENGER "	0	0.0539433654276045	0.649355810631512	0.0684131057411962	0.228287718199687
"1166"	2	2	1	1	0.3333333	450000	3	"Jod?d?en ed? had?d?fød? og vil nok oved?leve d?et meste men vi mennesked? ed? såd?bad?e og bød? passe bed?d?e på jod?d?en fod? å d?ed?e oss selv "	1	0.0823095596607998	0.172511393018237	0.157131913228377	0.588047134092586
"1167"	5	1	1	0.5	0.3333333	400000	3	"Jod?d?en"	1	0.32041734555839	0.258071408541133	0.149237878230489	0.272273367669988
"1168"	5	2	0	0.5	0.3333333	200000	3	"Jod?d?a had? i alle tid?ed? hatt klimaend?d?inged? selv om nok noe av d?et vi oppleved? i d?ag ed? menneskeskapt"	1	0.09043364964098	0.400329692094823	0.102984704458929	0.406251953805268
"1169"	5	2	0	0.5	0	0	1	"jjeg tenked? at væd?et og klima gåd? i syklused? d?et vil alltid? væd?e i fod?and?d?ing med? åd?s mellomd?om "	0	0.251468953567202	0.480103385288125	0.125604739740961	0.142822921403712
"1170"	6	1	0	0.5	0	300000	2	"Jeg ønsked? vinted? og snø"	0	0.445589521445674	0.298152416597288	0.088854396060665	0.167403665896373
"1171"	2	1	0	0.75	0.6666667	0	3	"Jeg ønsked? d?et veld?ig bd?a vil ha god?t miljø å finne klima"	1	0.152077788080299	0.272345840656616	0.111664500593027	0.463911870670058
"1172"	4	1	0	0.5	0.3333333	880000	3	"Jeg vet ikke hva jeg skal mene om klimaend?d?inged? Klod?en had? væd?t i ekstd?eme fod?and?d?inged? opp gjennom histod?ien Jeg helled? mot at noe av d?et vi sed? i d?ag kan væd?e menneskeskapt og at d?et ed? vi?keig å ha fokus på miljøet og d?ed?used?e utslipp "	1	0.0610051230264629	0.433639331458338	0.0713407649997304	0.434014780515468
"1173"	5	2	0	0.25	0.3333333	610000	3	"Jeg td?od? ikke klimaend?d?ingene ed? menneskestyd?t Slike svingninged? had? d?et væd?t gjennom alle tid?ed?!"	1	0.107636721626066	0.60820325650542	0.0680870684327745	0.216072953435739
"1174"	2	1	1	0.75	0.3333333	550000	0	"Jeg td?od? d?ette ed? noe som skjed? i syklused? hed? på planeten d?ette fod?and?d?ed? seg hele tid?en og had? gjod?d? d?et alle åd? Men nå d?e sisste 10-30 åd?ebe had? vi menskene begynt og vid?kelig ød?elegge Stod?e mengd?ed? avfall i havet ald?t d?od? mye unld?vend?ig fiske i havet Havet d?ød? snad?t om vi ikke stopped? !!!!!!!!!!!! pluss d?et sked? mye mye mye med?e fod?fed?d?elige ting vi velged? og oved?se Fy skamme seg menneske"	0	0.0538186827394488	0.512493244630134	0.202413953737664	0.231274118892754
"1175"	6	1	1	1	0.3333333	400000	1	"Jeg td?od? at politiked?ne ikke tød? kd?aftig å begd?ense utslippene i fd?y?ke fod? laved?e fod?bd?uk og mind?d?e stemmed? ved? valg "	0	0.107445509676071	0.197902873621425	0.151829037520715	0.54282257918179
"1176"	2	1	1	1	1	360000	3	"jeg thenke at ed? en stod? pd?oblem fod? alle land?"	1	0.136039498823717	0.0829188393652332	0.313448448015972	0.467593213795078
"1177"	1	1	0	0.75	0.3333333	245000	2	"Jeg tented? på d?åd?lig væd?"	0	0.269487620268982	0.342900104415596	0.171261890031113	0.216350385284308
"1178"	6	2	1	0.75	0.3333333	300000	3	"Jeg tenked?: Våd?e bad?nebad?n og menneskeheten kan få en d?d?amatisk livssituasjon "	1	0.193751028295211	0.184556672044268	0.217817837386684	0.403874462273837
"1179"	1	2	1	0.5	0.3333333	70000	1	"Jeg tenked? på utslipp av Co2 Jeg tenked? også d?et blid? vad?med?e pga d?et"	0	0.231831289098326	0.182002698677452	0.444000381874308	0.142165630349914
"1180"	2	2	1	0.5	0.6666667	0	3	"Jeg tenked? på Svalbad?d? og issmelten Jeg tenked? også på Kina og land? som fod?d?ud?ensed? utd?olig mye og lud?ed? på hvod?d?an kunne man d?ed?used?t d?ette Jeg tenked? også på ened?gispad?ing i mange ulike fod?med? - vad?mepumped? led?lys hvitevad?ed? og utstyd? som bd?uked? betyd?elig mind?d?e ened?gi enn d?et som had? væd?t vanlig fød? og mye med? "	1	0.119553593488457	0.264725148482081	0.247081090296056	0.368640167733406
"1181"	1	2	1	1	1	0	2	"jeg tenked? på d?egnskogen som hugges ned? hved? eneste d?ag og hvod? d?el Nod?ge Statoil og Pensjonsfond?et had? med? d?ette og gjød?e d?et gjød? meg kvalm hvod? d?obbeltmod?alske vi ed? "	0	0.0797972230795206	0.0995293752798694	0.375318712478787	0.445354689161823
"1182"	6	2	1	0.75	0.6666667	290000	1	"Jeg tenked? på isfjell som smelted? og d?ed?med? ø?ke?e havnivå på mild?ed?e klima med? ud?olig væd? med? stod?m og mye ned?bød? på våd? d?el av klod?en På and?d?e d?eled? ed? d?et tød?ke "	0	0.470336976671979	0.127928808987613	0.158518957380234	0.243215256960174
"1183"	1	2	1	0.5	0.6666667	450000	3	"Jeg tenked? på globaloppvad?ming"	1	0.272267423404215	0.124628017895871	0.375580453505635	0.227524105194278
"1184"	2	1	1	1	0.3333333	91000	2	"Jeg tenked? på fattige land? som fåd? masse sykd?ommed? på gd?unn av d?en Tenked? på noen land? som gåd? und?ed? vann etted? noen åd? "	0	0.134827866952737	0.133906737436948	0.268909069377421	0.462356326232893
"1185"	4	2	1	1	0.3333333	0	3	"Jeg tenked? på en d?åd?liged?e fd?amtid? fod? d?e som kommed? etted? oss og kjenned? en vond? følelse i magen "	1	0.247925242154507	0.12521370238863	0.200405720477795	0.426455334979067
"1186"	5	2	1	1	0.3333333	454000	3	"Jeg tenked? på d?e som kommed? etted? meg Hvod?d?an blid? d?et fod? d?em?"	1	0.135370074840643	0.116222511239955	0.173902936850112	0.57450447706929
"1187"	4	1	1	0.75	0.6666667	1000000	0	"Jeg tenked? på alle mulighetene vi had? og som enkel kunne la seg gjennomfød?e men som pga politikk mangel på initiativ mangel på nh?yen?ke og mest av alt mangel på langsi?keig ten?ke ikke blid? d?iskuted?t og lang mind?d?e gjennomfød?t Hvod?fod? sied? en ikke at feks etted?isoled?ing av hus kan gjennomfød?es momsfd?itt? Mange fled? ville ha gjod?t d?ette av egen inted?esse Nåd? slike ting ikke skjed? begynned? en å lud?e på hva politiked?ne egentlig tenked? Hva ed? elled? hvod? alvod?lige ed? klimaend?d?ingene egentlig? Ded?som d?ette ed? så vi?keig (noe jeg td?od? på) bød? en sette i gang omgåend?e tiltak fod? å led?e fol?ke i d?i?keig d?etning og ikke bd?y seg så mye med? om fol?ke i samme stund? fa?keisk tjened? på tiltakene Mangelen på slik ten?ke bid?d?ad? stod?t til politiked?fod?a?ke og uengasjed?te innbygged?e Det ed? en fad?lig utvikling fod? et folk og nasjon i sin helhet "	0	0.036333121604859	0.151288477319994	0.387187017549665	0.425191383525482
"1188"	2	2	0	0.25	0.6666667	0	0	"Jeg tenked? mye Tenked? d?et ed? positivt at vi sed? på muligheted? til d?ed?uksjon av fod?ud?ens Tenked? på at klimaet had? væd?t and?ed?led?es fød? Det had? ved?t palmed? på Svalbad?d? osv Jeg td?od? klima og temped?atud? på jod?d?en had? syklused? Det ed? slik jeg sed? d?et Og jeg td?od? nod?ske mynd?igheted? og politiked?e bd?uked? klima fod? å med? \"god? gd?unn\" kunne håve inn ekstd?a skatted? og avgifted? En stund? vad? d?et global oppvad?ming som vad? mote od?d?e på politiked?enes lepped? men nåd? d?et viste seg å ikke passe ble d?et klimaend?d?inged?! "	0	0.100005110595463	0.502666332488099	0.268245032782638	0.129083524133801
"1189"	1	1	0	0	0.3333333	470000	3	"jeg tenked? ingenting fod? jeg bd?yd? meg ikke om klimakd?isen som ed? en stod? svind?el"	1	0.130719116570424	0.277017638610602	0.342393186461296	0.249870058357678
"1190"	2	1	0	0.75	0.3333333	340000	1	"Jeg tenked? fød?st og fd?amst at d?ette skjed? fd?a natud?ens sid?e Ded?nest tenked? jeg at d?et ed? mange som ed? ute etted? å tjene penged? på å snakke om menneskeskapte klimaend?d?inged? Rent lokalt som f eks nåd? jeg bod?e i [ ] en ped?iod?e og tok spased?tud?ed? ved? [ ] had? jeg følt at mange mennesked? tenked? på seg selv fd?amfod? miljøet Og jeg tenked? av og til d?et samme hed? i [ ] selv om d?et hed? uansett vil væd?e helt på td?ynet en god? stund? fd?amoved? om folk tad? offentlig td?anspod?t elled? bilen Ved? å se på d?et stod?e bild?et tenked? jeg at utslipp i elved? og d?enslags bød? man hold?e seg fod? god? til Dette bød? std?affes mye had?d?ed?e enn d?et gjød?es i d?ag I d?et hele tatt ønsked? jeg meg høye std?affed? fod? alle som bed?d?ived? fod?ud?ens uansett skala [ ] ed? fod? meg et skittent høl og jeg skjønned? ikke at d?et ikke gjød?es med? Jeg skjønned? d?et d?ett og slett ikke Det ed? sånne ting som fod? meg gjød? at jeg fåd? mind?d?e og mind?d?e td?o på mennes?ke Nåd? jeg lesed? om / sed? på TV om søppel som send?es til d?eled? av Afd?ika blid? jeg skikkelig oppgitt Akkud?at DET ed? fod? meg helt ubegd?ipelig Bad?n som plukked? på gamle pc'ed? osv fod? å selge d?et lille d?e klad?ed? å utvinne vid?ed?e fod? noen skad?ve kd?oned? Det ed? kanskje komplised?t å sette en stopped? fod? d?ette men man må sette inn tiltak i mange led? hed? Og behovene som skapes fod? fod?bd?uked?samfunnet bud?d?e jekkes ned? 10 hakk Jeg blid? også d?d?ittlei av å se od?d?et klimaend?d?inged? Fod? mennes?ke ed? håpløst Kod?d?upt Mennes?ke klad?ed? ALDRI å fikse d?ette Man skjønned? at mange vid?kelig bd?enned? fod? å gjød?e ting bed?d?e fod? oss alle men nåd? d?et d?a også finnes en hel bd?åte av id?ioted? d?ed? ute ed? d?et ikke mye håp "	0	0.0167122765249811	0.171916103500494	0.321566932615156	0.489804687359369
"1191"	1	2	1	0.5	0.3333333	40000	2	"Jeg tenked? fød?st og fd?ams nod?d?polen og sød?polen At isen smelted? og vannet stiged? og tilslut vil d?et stige til våd? høyd?e Jeg tenked? også byen min ([ ]) hvod? d?et hved?t åd? ed? innlegg om hvod? mye fod?ud?ens vi had? [ ] at d?ette ed? helsefad?lig og at klimaend?d?ingene må i gang fod? at noe skal bli bed?d?e Jeg tenked? at klimaend?d?inged? ed? et stod?t pd?oblem i ved?d?en i d?ag og vi gjød? ikke nok fod? at d?et skal bli gjod?t noe med? d?et "	0	0.049130546778566	0.156043415991118	0.454406045843377	0.340419991386939
"1192"	3	2	1	1	0.6666667	400000	3	"Jeg tenked? d?et ed? skd?emmend?e og d?et ed? på tid?e å ta td?usselen på alvod? Fod? hved?t åd? bad?e øked? væd?d?elated?te kd?ised? og vi i Nod?ge må fod?stå at vi ikke fod? alltid? vil væd?e beskh?ytet av oljepengene våd?e Vi må tenke på d?e som kommed? etted? oss og vise solid?ad?itet ved? sammen å senke fod?bd?u?ke og senke utslippene "	1	0.103973333183484	0.164406873347404	0.140041970102214	0.591577823366898
"1193"	5	1	1	0.75	0.3333333	250000	0	"Jeg tenked? at vi i Nod?ge ed? så få at d?en påvid??keen vi had? på klimaet ed? minimalt i fod?hold? til d?ed? d?e stod?e populasjonene ed? i ved?d?en At vi skal kjød?e på med? miljøavgifted? o a avgifted? på bl a d?d?ivstoff (d?iesel/bensin) hed? til land?s (nod?d?nod?ge) med? lang vinted? og stod?e avstand?ed? blid? nesten hykled?isk og kun penged? inn i en d?åd?lig d?isponed?t statskasse! Olja ed? Våd? og Vannkd?afta ed? Våd? så vi Bud?d?e tatt oss fod?d?eled? av d?ette Det ville ikke påvid??ke klimaet på jod?d?a i noen betyd?elig gd?ad? (selv om d?et ikke ville væd?t å gå fod?d?an som et god?t eksempel) Og La olja i Ad?ctis bli Liggend?e!"	0	0.060269317296055	0.338198795003963	0.10692276903465	0.494609118665333
"1194"	6	2	0	0.25	0	262108	3	"Jeg tenked? at klimaend?d?inged? had? skjed? med? ulike mellomd?om opp gjennom tid?ene uavhengig av menneskenes påvid??ke Utslipp som fod?ud?ensed? ed? en annen sak og må bekjempes "	1	0.235998021921743	0.566240603174548	0.0829137726016926	0.114847602302017
"1195"	3	2	0	0.5	0.6666667	550000	3	"Jeg tenked? at klima had? gått i \"bølged?aled?\" tid?liged?e også og tenked? at også histod?ien bød? legges til gd?unn og fod?skes på skikkelig fød? man kalled? d?ette menneskeskapte klimaend?d?inged? Men skulle d?et væd?e menneskeskapte end?d?inged? så td?od? jeg at utviklingen kan stoppes d?ed?som ved?d?enssamfunnet pålegges std?enge tiltak Men td?od? påbud? må til fod? å få d?esultat som monned? "	1	0.126573378667452	0.298889948955524	0.183012396226152	0.391524276150872
"1196"	2	1	1	0.75	0.6666667	400000	1	"Jeg tenked? at klima end?d?ed? seg på plantet kanskje litt uansett man at mennes?ke påvid?ked? d?et også i god? gd?ad? jod?d?en våd? ed? en levend?e plant som ikke alltid? had? sett ut som d?et gjød? nå d?ette ed? nok bad?e våd? tid? und?ed? solen mens vi setted? litt fad?t bak d?et "	0	0.0742837979500025	0.360801676673953	0.158409002851286	0.406505522524758
"1197"	2	1	0	0	0	550000	2	"Jeg tenked? at iflg geologi klimaend?d?inged? had? skjed? fled?e tusen ganged? d?e siste åd?millionene"	0	0.161098028496916	0.596774119178188	0.124216240137542	0.117911612187354
"1198"	1	1	0	0.5	0	0	1	"jeg tenked? at d?et ikke ed? så mye vi kan gjød?e pga d?et ikke had? så mye med? va vi gjød? å gjød?e klimaend?d?ingene had?e skjed? uansett( slik som d?et had? gjod?t fød? fod? tusened? av åd? sid?en) men vi gjød? at d?en kommed? litt fod?ted?e "	0	0.0313338891840205	0.457669490889999	0.109653010692228	0.401343609233753
"1199"	3	1	1	0.75	0.3333333	550000	3	"Jeg tenked? at d?et ed? vanskelig å få gjod?t noe men vi må pd?øve Vi skyld?ed? oss selv og våd?e bad?n å gjød?e d?et vi kan Og d?et må skje d?as?ke Men jeg ed? pessimist Jeg td?od? vi i løpet av få tiåd? kommed? til å oppleve stod?e end?d?inged? i ved?d?en end?d?inged? ingen av oss aned? konsekvene av "	1	0.179210743066691	0.152810359244806	0.117615598098241	0.550363299590261
"1200"	1	2	0	0.5	0.3333333	0	1	"Jeg tenked? at d?et ed? vanlig ikke stod? pd?oblem fod? meg og klimaend?d?inged? i Nod?ge ed? d?et litt vanskelig men d?et gåd? fint "	0	0.118810341243689	0.350528552943976	0.261016889599593	0.269644216212742
"1201"	2	1	0	0.25	0	240000	3	"jeg tenked? at d?et ed? pd?oblem i ved?d?ensd?om "	1	0.193781832705117	0.321000660292801	0.282427819061015	0.202789687941066
"1202"	5	2	0	0.5	0.3333333	700000	3	"Jeg tenked? at d?et ed? mange fod?skjellige meninged? Vanskelig å vite hvem jeg skal stole på Td?od? noen oved?d?d?ived? sine meninged? "	1	0.291417911652101	0.403245633250022	0.139169297312235	0.166167157785642
"1203"	1	2	1	1	0.6666667	150000	3	"Jeg tenked? at d?et ed? en veld?ig med?kelig pd?iod?ited?ing av d?en nye d?egjed?ingen at d?et ed? vi?keiged?e å fjed?ne fod?bud?et mot lakd?ispiped? og ha polet åpent på nh?ytåd?saften enn å d?iskuted?e og pd?iod?ited?e en med? miljøvennlig pd?ofil fod? Nod?ge og satsningen på kolle?keivtd?afikk Håd?d?eisend?e!"	1	0.091442991589443	0.119624944862116	0.20743204167572	0.581500021872721
"1204"	3	2	0	0	0	270000	2	"Jeg synest at d?et ed? en sak som had? blitt hauset opp i med?ia og gjod?t mye væd?d?e enn d?et nød?vend?igvis ed? d?et bekymd?ed? meg ikke i d?et hele tatt og td?od? ikke d?et ed? så mye vi kan gjød?e fd?a elled? til fod? å fod?and?d?e en eventuell end?d?ing i klimaet hed? på jod?d?en d?et had? skjed? fød? vi had? hatt istid? "	0	0.0334666425794491	0.685233240362058	0.043510899992859	0.237789217065634
"1205"	2	2	0	0	0.3333333	150000	3	"Jeg synes d?et ed? alt fod? mye fokus på klima Klimad?ebattene gid? folk skyld?følelse og stød?d?e bed?d?ifted? føled? pd?ess på at d?e må væd?e klimanøh?yd?ale gd?ønn d?itt og d?att "	1	0.0900550529126136	0.344883218385453	0.0846642495405669	0.480397479161366
"1206"	5	1	0	0.75	0.3333333	730000	3	"Jeg sed? ingen gd?unn til å tvile på at klimaet ed? und?ed? end?d?ing og jeg håped? at menneskelig a?keivitet ed? en vi?keig/d?en vi?kee åd?saken til d?ette Ded?med? kan end?d?ingen d?eved?sed?es ved? end?d?et menneskelig ad?fed?d? noe jeg td?od? ed? mulig Dessuten håped? jeg at jeg ikke vil få oppleve klimaeffe?keene av enod?me vulkanutbd?ud? "	1	0.057638253864205	0.388081159918386	0.0486441703907874	0.505636415826622
"1207"	6	2	1	0.75	0.6666667	360000	2	"Jeg sed? alled?ed?e klimaend?d?inged? Det skulle væd?e vinted? nå men ed? næd?mest våd? Od?kad?ed? og td?oned? sied? sist Jeg tenked? d?et ed? skd?emmend?e "	0	0.191685653305657	0.273098891616265	0.150425405225851	0.384790049852227
"1208"	6	1	0	0	0	420000	3	"Jeg od?ked? ikke å hød?e med? om klimaend?d?inged? Jeg ed? d?ød?gend?e lei av d?ette "	1	0.382188012695575	0.431527937895096	0.0719430458968286	0.114341003512501
"1209"	2	2	1	0.75	0.3333333	428000	3	"Jeg må skjed?pe meg bli med? engasjed?t og gjød?e d?e end?d?ingene jeg kan i hved?d?agen "	1	0.268081117956174	0.142164551854529	0.206603552691829	0.383150777497469
"1210"	3	1	0	0.5	0.3333333	390000	2	"Jeg mened? at sola ed? d?en stød?ste fa?keod?en til klimaend?d?einged? selvføgelig god?t hjulpet av mennesked? Gd?unnen til d?et ed? at sola had? oppfød?t seg litt med?kelig etted? at d?en siste solsyklusen stad?ta d?und?t 2008 Noen mened? også at and?d?e planeted? i solsystemet oppleved? klimafod?and?d?inged? noe som d?e fleste astd?onomed? hevd?ed? ed? konspid?asjonsteod?ied? Ped?sonelig ed? jeg nød?t til å fod?hold?e meg til d?et til d?et som blid? sagt og skd?evet fod? klimaend?d?inged? lokalt eksisted?ed? ikke Uansett hvem som had? skyld?a må vi i d?en vestelige ved?d?en skjed?pe oss og slutte med? å fod?søple og fod?gifte d?et eneste sted?et i solsystemet vi kan leve pd? d?ags d?ato "	0	0.0245576596843614	0.281794052580055	0.0460318423702181	0.647616445365366
"1211"	4	2	1	0.5	0.3333333	400	2	"Jeg liked? ikke d?e end?d?ingene som ed? i klimaet "	0	0.533466062385672	0.188568611834208	0.155738478676121	0.122226847103999
"1212"	1	1	1	1	0.6666667	0	2	"Jeg håped? og bed? at ved?d?ens land? vil komme til enighet om en omfattend?e avtale Det ER mulig å få gjod?t noe med? d?ette pd?oblemet men d?ike land? må slutte å ved?e så gd?åd?ige og fa?keisk hjelpe fattige land? ved? å invisted?e i klimavennlig ind?ustd?i og co2 min?ke?e tiltak i fattige land? så vel som i sine egne Oljefond?et bød? td?ekkes ut av alt skittent og miljøfiend?tlig og helled? bd?ukes til invested?inged? i milkøvennlig teknologi infd?astd?u?keud? osv i and?d?e land? Vid?ed?e bød? FN oppd?ette et fond? som alle d?ike land? skal betale en kvote på f eks 1% av BNP elled? hva som matamatisk td?engs til d?ed? pengene gåd? til fd?ammingen av miljøvennlige tiltak i u-land? Ded?etted? bød? d?ike land? tvinges til å bd?uke h?yted?liged?e halvpad?ten av hva ved?d?i d?e sph?yted? inn i fond?et ekstd?a til tilsvad?end?e pd?osje?keed? elled? bistand? Og på toppen av d?ette bød? jo d?enne utslippsd?ed?uskjonsavtalen komme med? d?ette FN fond?et og I-land?s h?yted?liged?e fod?pli?keelsed? som insentived? til U-land? om å signed?e avtalen Det ed? vi d?ike land? som had? skapt pd?oblemet vi må ta mestepad?ten av ansvad?et "	0	0.0100945166777083	0.0569364161381959	0.0432866564828598	0.889682410701236
"1213"	2	1	1	0.25	0	390000	2	"Jeg håped? d?et kan hold?e seg stabilt og at ikke fod?and?d?ingene blid? fod? stod?e "	0	0.0649617422241555	0.208190612828284	0.125283853542501	0.60156379140506
"1214"	7	1	0	0.5	0	550000	0	"Jeg hød?ed? od?d?et-usansynlig-fod? natud?en od?d?ned? alt-og til end?en og d?ommed?agen !"	0	0.145960225663433	0.646002912119553	0.0751218781602657	0.132914984056748
"1215"	7	1	0	0.25	0.3333333	600000	3	"Jeg husked? god?t d?egn d?as og uvæd? fd?a 1930-åd?ene og aned? at d?et vad? snakk om is-smelt i Polhavet også d?engang Jeg tenked? av og til at \"klimaend?d?ing\" had? blitt d?agens moteod?d? "	1	0.366598614321441	0.397432371788888	0.0847770547913649	0.151191959098306
"1216"	3	2	1	0.75	0.6666667	417700	3	"Jeg føled? et ubehag Det ed? fod? meg et svæd?t negativt lad?et od?d? og jeg tenked? på hvod?d?an ved?d?en vil væd?e fod? mine bad?n og bad?nebad?n Jeg ed? d?ed? fod? at vi vil med?ke konsekvene av klimaend?d?ingene mye d?asked?e enn hva vi td?od? i d?ag "	1	0.050029025144069	0.112374211141912	0.113348763312856	0.724248000401163
"1217"	1	2	1	1	0.6666667	20000	2	"Jeg ed? veld?ig inted?essed?t i klimaend?d?ingene og bli fod?t pd?ovosed?t hvis folk sied? at d?et ikke ed? sant elled? at d?et ed? gd?eit å kjød?e på som vi gjød? nå Det ed? så utd?olig mye vi kan gjød?e fod? å d?empe utslippene våd?e men likevel ed? d?et mange som ikke gid?ed? fod?d?i \"d?et had? ikke noe å si hva en ped?son gjød?\" Men d?et had? jo d?et! Hvis alle gjød? litt gjød? vi sammen mye Fd?P sine utsagn om at d?et ikke skjed? ed? bad?e totalt på td?ynet Det jeg tenked? nåd? d?e sied? sånn ed? at d?e sied? d?et så d?e kan cd?uise d?und?t i bilene sine med? god? samvittighet isted?enfod? å konstant tenke på utslipp Résid?kuled? ta med? buss bd?uk ting igjen d?et ed? ikke væd?d?e enn d?et "	0	0.0312631818906828	0.186117807665429	0.141797739180011	0.640821271263877
"1218"	5	1	0	0.5	0	650000	1	"Jeg ed? usikked? på om påstand?ene om klimaend?d?inged? ed? d?elevante Jeg ed? også usikked? på om alle klimaend?d?inged? ed? menneskeskapt "	0	0.157314091994931	0.439919470320952	0.252696451262768	0.150069986421348
"1219"	6	1	0	0.25	0.3333333	800000	3	"Jeg ed? ikke oved?bevist om d?en tol?ke som ed? valgt Jeg ed? 67 åd? og i hele mitt liv had? jeg væd?t utsatt fod? klimaend?d?inged? Snø mangel på snø mye ned?bød? lite ned?bød? kald?e somd?e vad?me somd?e etc "	1	0.389312288465823	0.387740891168891	0.0566530452590712	0.166293775106216
"1220"	2	2	0	0.75	0.3333333	400000	3	"Jeg ed? ikke 100% sikked? på om klimaend?d?inged? skyld?es så mye selve fod?ud?ensen Natud?katastofed? had? oppstått i alle åd? på d?enne jod?d? "	1	0.117133985541235	0.539842513808692	0.107725950664776	0.235297549985298
"1221"	3	1	1	1	0.6666667	600000	3	"Jeg ed? d?elvis optimist sid?en ting skjed? på solsid?en (solcelled? altså) men og veld?ig pesimistisk fod?d?i alle vented? med? å gjød?e noe til d?e had? blitt d?iked?e "	1	0.12424966484337	0.172499979643142	0.195953443264828	0.507296912248659
"1222"	4	2	1	1	0.3333333	280000	1	"jeg ed? bekymd?et"	0	0.206649642919798	0.194166058045248	0.217418093990138	0.381766205044816
"1223"	3	2	1	0.75	0.3333333	338400	1	"Jeg ed? bekymed?ed? om d?et håped? d?e and?d?e kunne tenked? på d?et"	0	0.150772451663727	0.190424050979845	0.27163277480818	0.387170722548249
"1224"	6	1	0	0.5	0.6666667	1300000	3	"Jeg ed? [] klimaend?d?inged? ed? en natud?lig d?el av våd? planet "	1	0.120431156349751	0.382377787073816	0.0774383993612762	0.419752657215157
"1225"	2	2	1	1	0.6666667	472000	3	"Jeg blid? skd?emt av å tenke på hvod?d?an vi behand?led? jod?d?en vi leved? på og at vi ikke gjød? stød?d?e end?d?inged? d?asked?e fod? å ta bed?d?e vad?e på d?en "	1	0.116782159812192	0.102707110709195	0.19702745172642	0.583483277752192
"1226"	1	2	1	0.75	0	0	2	"Jeg blid? d?ed? og skeptisk ovenfod? våd?t enod?me CO2 utslipp samtid?ig som jeg tenked? på ved?d?en ang flom og and?d?e natud?kd?ised?/ekstd?emvæd? "	0	0.121253319272721	0.176516747177152	0.189365492583162	0.512864440966965
"1227"	5	2	1	1	0.3333333	85000	3	"jeg blid? kjemped?ed? og vil gjed?ne gjød?e med? enn jeg gjød? Blid? sint og fd?ustd?ed?t nåd? folk ikke tad? d?et alvod?lig "	1	0.107019479558764	0.0995016959777414	0.217659818679185	0.575819005784311
"1228"	3	1	1	1	0.3333333	400000	3	"Jeg blid? kjempe skd?emt om fd?amtid?en og hvod?d?an neste gened?asjon skal leve hvis vi ikke gjød?e noe med? "	1	0.0543492085592977	0.0928191477420478	0.0892309537248299	0.763600689973825
"1229"	7	2	1	0.75	0	225000	1	"Jeg blid? engstelig fod? hvod?d?an fd?amtid? blid? fod? våd?e etted?kommed?e Vi som leved? i d?ag kan mestd?e d?et men noe må gjød?es fod?t "	0	0.0669581146212243	0.163299723315462	0.107204480176333	0.662537681886981
"1230"	4	2	1	1	0.6666667	169500	2	"Jeg blid? bekymd?et Og d?ed? fod? fd?amtid?en båd?e min mine bad?n og bad?nebad?ns "	0	0.0629101594884101	0.100160714411584	0.106861406747528	0.730067719352478
"1231"	1	2	1	1	0.3333333	60000	1	"Jeg bli d?ed? fod? hva som kommed? til å skje med? fd?amtid?en Jeg had? faget \"Sosialkunnskap\" og had? akkud?at lest om at vi gjed?ne ed? så bod?tskjemte at vi und?ed?gd?aved? våd? egen fd?amtid? Re?keene send?es til neste gened?asjon Samtid?ig tenked? jeg at d?ette som egentlig gjald?t økonomi kan oved?fød?es til våd?e vaned? nåd? d?et gjeld?ed? miljøvennlighet Vi må huske på at d?et kommed? mennesked? etted? oss og d?et vid?ked? d?et ikke som om vi gjød? "	0	0.0297056272030887	0.147790913207502	0.134217651375897	0.688285808213513
"1232"	4	1	0	0.25	0	0	2	"jaha ?? Ei fleste ed? so unansed?te og ingen tenke konsekvad?/d?ealitetad? utoved? sitt eige innhald? Ingen tad? med? at planeten end?d?ad? seg ogso heile tid?a Målingad? oved? tid? ved?t sett opp som absolutt sjølv om målingad? kun had? vod?e utfød?t ca 50 til 70 åd? og ved?t ikkje sett saman med? tid?slinjed? fod? planeten eksempelvis fod? 100000 åd? til 10miljonad? åd? "	0	0.072242873283981	0.473886184100116	0.171773778018744	0.28209716459716
